City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,sittwe,20.15,92.9,28.18,71,46,4.18,MM,1699863439
364,horsham,51.064,-0.3272,15.11,96,75,6.69,GB,1699863439
365,taltal,-25.4,-70.4833,15.32,80,29,0.95,CL,1699863381
366,warrnambool,-38.3833,142.4833,13.81,67,44,5.72,AU,1699863440
367,sandnessjoen,66.0217,12.6316,-2.94,80,0,1.03,NO,1699863440
368,sirpur,19.4833,79.6,31.22,41,100,1.51,IN,1699863440
369,kenton,38.9501,-84.5333,5.62,70,0,0.0,US,1699863441
370,adam,22.3756,57.5233,30.12,22,0,0.33,OM,1699863441
371,shingu,33.7333,135.9833,9.39,69,1,3.12,JP,1699863441
372,bozeman,45.6796,-111.0386,7.32,52,0,0.0,US,1699863189
373,alo,7.4178,6.7371,28.34,74,57,1.42,NG,1699863442
374,floro,61.5996,5.0328,5.54,70,0,3.6,NO,1699863442
375,la'ie,21.6477,-157.9253,25.98,75,100,6.26,US,1699863442
376,chibougamau,49.9168,-74.3659,-7.21,93,100,5.14,CA,1699863442
377,champerico,14.3,-91.9167,26.38,83,11,2.2,GT,1699863442
378,natal,-5.795,-35.2094,22.12,94,20,2.06,BR,1699863410
379,san patricio,28.017,-97.5169,17.69,97,100,4.95,US,1699863443
380,shijiang,27.0819,110.7933,7.46,83,100,0.85,CN,1699863443
381,happy valley-goose bay,53.3168,-60.3315,-2.83,68,75,3.6,CA,1699863444
382,brisas de zicatela,15.8369,-97.0419,26.25,77,35,1.91,MX,1699863444
383,newnham,-41.3833,147.1333,17.59,55,0,8.75,AU,1699863444
384,banda aceh,5.5577,95.3222,29.25,73,94,5.6,ID,1699863445
385,zemio,5.0314,25.1361,27.57,71,98,0.82,CF,1699863445
386,sydney,-33.8679,151.2073,20.69,65,75,4.63,AU,1699863186
387,tamanrasset,22.785,5.5228,21.95,16,0,1.03,DZ,1699863446
388,afaahiti,-17.75,-149.2833,24.93,82,42,1.8,PF,1699863446
389,simanggang,1.2472,111.4528,32.99,62,40,1.54,MY,1699863446
390,exu,-7.5119,-39.7242,20.2,54,0,1.64,BR,1699863446
391,dhuusamarreeb,5.535,46.3861,31.2,53,81,8.02,SO,1699863447
392,kargopol',61.5071,38.9456,0.75,97,100,4.65,RU,1699863447
393,saint-pierre,-21.3393,55.4781,26.82,69,0,6.69,RE,1699863447
394,kirensk,57.7853,108.1119,-7.24,69,100,2.24,RU,1699863447
395,turaif,31.6725,38.6637,23.14,21,0,5.14,SA,1699863448
396,dryden,49.7833,-92.7503,3.16,81,100,7.2,CA,1699863448
397,listowel,52.4464,-9.485,11.03,87,57,11.41,IE,1699863448
398,greenfield,42.9614,-88.0126,7.99,65,0,4.12,US,1699863448
399,tibu,8.639,-72.7358,24.01,99,100,0.96,CO,1699863449
400,weil im schonbuch,48.6227,9.0636,10.26,87,100,1.54,DE,1699863449
401,coquimbo,-29.9533,-71.3436,11.85,87,0,1.54,CL,1699863449
402,santanyi,39.3546,3.1291,19.34,83,7,4.42,ES,1699863449
403,copala,16.65,-98.9833,25.53,89,66,1.83,MX,1699863450
404,souillac,-20.5167,57.5167,27.21,65,75,3.6,MU,1699863450
405,lensk,60.7253,114.9278,-9.16,90,100,3.62,RU,1699863450
406,kindu,-2.95,25.95,24.23,88,100,0.79,CD,1699863450
407,nizhnesortymskiy,62.4397,71.7603,-9.9,90,6,4.31,RU,1699863451
408,campo do brito,-10.7333,-37.4933,18.79,94,7,0.97,BR,1699863451
409,fernie,49.5,-115.0687,-0.89,85,100,1.19,CA,1699863189
410,cobija,-11.0267,-68.7692,23.6,85,2,1.31,BO,1699863386
411,cidreira,-30.1811,-50.2056,20.21,98,99,1.45,BR,1699863452
412,bouar,5.934,15.596,21.86,87,100,1.37,CF,1699863452
413,caleta de carquin,-11.0925,-77.6267,19.02,89,37,3.74,PE,1699863452
414,puerto ayacucho,5.6639,-67.6236,24.43,93,87,1.46,VE,1699863452
415,ambon,-3.6954,128.1814,31.08,66,40,3.09,ID,1699863453
416,kudymkar,59.0173,54.656,0.39,97,100,6.18,RU,1699863453
417,ixtapa,20.7,-105.2,26.24,85,100,1.5,MX,1699863453
418,tahe,52.3333,124.7333,-6.12,58,5,1.95,CN,1699863453
419,pitimbu,-7.4706,-34.8086,22.33,82,31,2.28,BR,1699863454
420,antonio enes,-16.2325,39.9086,30.91,59,0,4.45,MZ,1699863454
421,kununurra,-15.7667,128.7333,26.99,89,89,3.6,AU,1699863454
422,rodolfo sanchez taboada,31.7167,-116.5667,16.63,39,0,1.38,MX,1699863454
423,nemuro,43.3236,145.575,4.03,55,89,3.66,JP,1699863455
424,iguatemi,-23.6803,-54.5611,26.24,49,43,3.17,BR,1699863455
425,vila franca do campo,37.7167,-25.4333,19.23,99,99,3.88,PT,1699863455
426,biharamulo,-2.6319,31.3089,22.93,70,54,2.16,TZ,1699863455
427,mogadishu,2.0371,45.3438,29.16,69,63,3.0,SO,1699863455
428,lagunillas,10.1301,-71.2595,27.23,86,100,3.41,VE,1699863456
429,carutapera,-1.195,-46.02,25.45,80,0,3.09,BR,1699863456
430,mazamari,-11.3258,-74.5308,21.53,94,37,0.62,PE,1699863456
431,jumla,29.2747,82.1838,17.71,33,1,2.72,NP,1699863456
432,colares,38.7992,-9.4469,18.32,96,75,3.13,PT,1699863457
433,misratah,32.3754,15.0925,23.03,58,0,5.14,LY,1699863457
434,qamdo,31.1667,97.2333,2.87,20,0,0.88,CN,1699863457
435,tynda,55.1667,124.7167,-12.33,93,80,1.36,RU,1699863457
436,hilo,19.7297,-155.09,22.36,96,100,1.54,US,1699863458
437,vicuna,-30.0319,-70.7081,7.85,54,19,0.31,CL,1699863458
438,ishigaki,24.3448,124.1572,21.07,64,75,8.75,JP,1699863458
439,yokote,39.3,140.5667,5.09,78,99,4.79,JP,1699863459
440,porbandar,21.6422,69.6093,31.29,27,99,3.47,IN,1699863459
441,kangding,30.0513,101.9603,12.25,50,100,0.42,CN,1699863459
442,barra de santo antonio,-9.4047,-35.5072,21.6,79,74,2.39,BR,1699863459
443,simojovel de allende,17.2,-92.6333,17.6,98,20,0.89,MX,1699863459
444,ubari,26.5921,12.7805,20.32,40,0,2.11,LY,1699863345
445,ji'an,27.1172,114.9793,11.18,54,100,3.87,CN,1699863460
446,chonchi,-42.6128,-73.8092,7.84,97,99,2.43,CL,1699863460
447,ceerigaabo,10.6162,47.368,22.25,37,7,3.3,SO,1699863460
448,kidal,18.4411,1.4078,27.23,11,0,5.69,ML,1699863461
449,angaur state,6.906,134.13,28.81,77,100,4.45,PW,1699863461
450,tangalle,6.024,80.7911,30.09,82,100,1.61,LK,1699863364
451,fort mcmurray,56.7268,-111.381,-5.23,100,0,2.06,CA,1699863461
452,shalya,57.2471,58.7298,2.51,77,100,3.74,RU,1699863462
453,grajau,-5.8194,-46.1386,22.55,66,100,2.02,BR,1699863362
454,patong,7.8961,98.2966,31.68,67,100,2.78,TH,1699863462
455,aginskoye,51.1,114.53,-4.22,72,54,1.64,RU,1699863462
456,santa elena de uairen,4.6167,-61.1333,18.92,87,92,1.71,VE,1699863462
457,pokrovka,42.3414,78.0056,2.76,78,100,1.06,KG,1699863463
458,ola,59.5833,151.2833,-13.91,67,62,5.52,RU,1699863463
459,ohara,35.25,140.3833,12.5,41,0,5.29,JP,1699863463
460,hellin,38.5106,-1.701,14.32,73,49,1.94,ES,1699863464
461,onega,63.9061,38.1404,-2.88,87,100,6.18,RU,1699863464
462,wulingyuan,29.3494,110.5441,10.24,62,91,0.67,CN,1699863464
463,aban,56.67,96.06,-0.38,94,100,4.41,RU,1699863464
464,constitucion,-35.3333,-72.4167,7.72,70,1,2.97,CL,1699863465
465,daru,-9.0763,143.2092,26.1,71,91,4.39,PG,1699863465
466,canto do buriti,-8.11,-42.9444,22.43,40,5,1.44,BR,1699863465
467,antalaha,-14.9003,50.2788,28.05,61,0,4.46,MG,1699863465
468,broome,42.2506,-75.833,-1.79,84,0,0.0,US,1699863466
469,nyurba,63.2842,118.3319,-13.52,97,100,1.69,RU,1699863466
470,rabo de peixe,37.8,-25.5833,18.73,99,40,1.79,PT,1699863466
471,ostersund,63.1792,14.6357,-5.22,93,100,2.06,SE,1699863466
472,port douglas,-16.4833,145.4667,24.74,68,99,5.16,AU,1699863467
473,urangan,-25.3,152.9,22.96,73,0,7.38,AU,1699863467
474,la libertad,-2.2333,-80.9,22.98,85,100,4.61,EC,1699863467
475,princeville,45.7668,-61.2985,2.58,94,100,0.0,CA,1699863467
476,kamaishi,39.2667,141.8833,6.16,68,4,3.74,JP,1699863468
477,goz beida,13.95,20.55,33.03,22,88,5.72,TD,1699863468
478,murun-kuren,49.6342,100.1625,-3.27,39,24,0.97,MN,1699863468
479,north bend,43.4065,-124.2243,11.07,100,100,3.09,US,1699863470
480,labuan,5.2767,115.2417,31.2,74,20,2.06,MY,1699863470
481,guiuan,11.0333,125.7247,29.13,74,63,6.41,PH,1699863471
482,corumba,-19.0092,-57.6533,27.5,56,51,1.28,BR,1699863471
483,sinop,41.7711,34.8709,13.24,74,100,2.63,TR,1699863270
484,pyin oo lwin,22.0333,96.4667,24.07,74,82,1.55,MM,1699863471
485,ouadda,8.0777,22.4007,26.65,71,43,1.53,CF,1699863472
486,siyabuswa,-25.1132,29.0445,26.63,42,0,7.65,ZA,1699863472
487,nar'yan-mar,67.6713,53.087,-11.61,94,68,2.24,RU,1699863472
488,las heras,-46.5419,-68.9359,7.2,56,13,13.83,AR,1699863472
489,mansa,29.9833,75.3833,27.44,21,18,1.51,IN,1699863473
490,huanan,46.2167,130.5167,-7.07,86,8,8.18,CN,1699863473
491,tshabong,-26.05,22.45,29.67,12,0,2.79,BW,1699863473
492,puerto cabezas,14.0351,-83.3888,25.47,91,100,3.3,NI,1699863473
493,zhumysker,49.3333,49.4,11.84,55,100,7.8,KZ,1699863474
494,grand baie,-20.0182,57.5802,28.03,58,0,1.79,MU,1699863474
495,new plymouth,-39.0667,174.0833,11.84,67,16,4.13,NZ,1699863475
496,jijiga,9.35,42.8,24.77,44,17,6.53,ET,1699863475
497,chichimila,20.6167,-88.2167,21.88,100,41,1.26,MX,1699863475
498,acarau,-2.8856,-40.12,25.52,81,16,6.2,BR,1699863408
499,ferrol,43.4832,-8.2369,19.84,90,100,8.95,ES,1699863416
500,matthew town,20.95,-73.6667,27.55,80,9,7.83,BS,1699863476
501,freising,48.4035,11.7488,11.24,90,40,6.69,DE,1699863476
502,san juan,-31.5375,-68.5364,10.84,31,0,2.87,AR,1699863316
503,kyzyl-suu,42.3414,78.0056,2.76,78,100,1.06,KG,1699863477
504,meadow lakes,61.6247,-149.6011,-0.45,90,100,1.54,US,1699863477
505,wotje,9.4543,170.2367,28.05,82,100,8.43,MH,1699863477
506,mitu,1.1983,-70.1733,22.3,99,24,1.21,CO,1699863477
507,tagiura,32.8817,13.3506,22.83,51,60,3.51,LY,1699863478
508,vilyuchinsk,52.9306,158.4028,-2.26,86,72,2.55,RU,1699863478
509,sao jose da coroa grande,-8.8978,-35.1478,23.94,80,55,1.1,BR,1699863478
510,fukagawa,43.7081,142.0392,1.03,98,100,1.41,JP,1699863478
511,lorengau,-2.0226,147.2712,27.12,77,55,0.99,PG,1699863479
512,brookings,44.3114,-96.7984,3.43,57,0,3.09,US,1699863479
513,pandan,14.0453,124.1694,27.3,85,88,7.15,PH,1699863479
514,bethanie,-26.4833,17.15,28.64,10,0,4.07,NA,1699863479
515,buala,-8.145,159.5921,26.62,81,100,2.46,SB,1699863480
516,penzance,50.1186,-5.5371,13.38,82,20,12.35,GB,1699863480
517,aleg,17.0481,-13.9209,26.89,13,67,3.37,MR,1699863480
518,richards bay,-28.783,32.0377,19.99,74,97,1.94,ZA,1699863481
519,puerto colombia,10.9878,-74.9547,26.05,87,100,2.58,CO,1699863481
520,tafuna,-14.3358,-170.72,27.97,89,20,2.06,AS,1699863481
521,swakopmund,-22.6833,14.5333,17.82,73,42,4.09,NA,1699863359
522,corinto,37.9407,22.9573,18.83,83,65,2.61,GR,1699863482
523,moranbah,-22.0016,148.0466,31.68,20,0,6.42,AU,1699863483
524,limuru,-1.1,36.65,18.13,81,98,4.09,KE,1699863483
525,hollymead,38.1171,-78.4417,4.51,82,0,0.0,US,1699863483
526,castillos,-34.1667,-53.8333,16.25,81,100,5.57,UY,1699863483
527,santa eularia des riu,38.9846,1.5341,18.9,90,0,0.0,ES,1699863484
528,cheyenne,41.14,-104.8203,3.94,41,0,4.92,US,1699863426
529,kita,13.0349,-9.4895,25.19,18,0,1.76,ML,1699863484
530,fisterra,42.9049,-9.2629,19.3,95,100,12.85,ES,1699863484
531,mejit,10.2753,170.8646,28.02,84,83,8.84,MH,1699863485
532,andergrove,-21.0833,149.1833,25.91,58,0,3.66,AU,1699863485
533,sade,11.3595,10.6732,29.36,12,100,5.91,NG,1699863485
534,neverkino,52.7854,46.7417,9.04,80,100,8.46,RU,1699863486
535,douglas,41.3,-96.167,9.17,65,0,2.57,US,1699863486
536,nantucket,41.2835,-70.0995,3.41,73,75,1.54,US,1699863396
537,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-8.02,81,100,5.45,RU,1699863487
538,turbat,26.0023,63.044,31.83,10,100,5.89,PK,1699863487
539,sarh,9.1429,18.3923,27.03,68,99,2.18,TD,1699863485
540,guerrero negro,27.9769,-114.0611,18.64,45,0,1.89,MX,1699863487
541,yatou,37.15,122.3833,7.17,52,86,4.74,CN,1699863488
542,bereznik,62.8551,42.7072,-0.41,95,100,5.92,RU,1699863488
543,coxen hole,16.3244,-86.5366,27.11,78,97,4.86,HN,1699863231
544,yuzhno-kurilsk,44.0306,145.8556,2.43,80,29,2.08,RU,1699863488
545,semikarakorsk,47.5194,40.8112,9.48,67,62,7.35,RU,1699863489
546,nizhneudinsk,54.9076,99.0276,-0.56,78,97,0.61,RU,1699863489
547,bovalino,38.149,16.174,20.19,67,66,3.28,IT,1699863489
548,beyneu,45.3167,55.2,11.23,40,100,10.65,KZ,1699863490
549,lamu,-2.2717,40.902,30.12,70,76,2.61,KE,1699863490
550,soe,-9.8607,124.284,27.69,45,30,3.94,ID,1699863490
551,saint-die-des-vosges,48.2833,6.95,12.99,95,100,7.32,FR,1699863462
552,vodnyy,63.5046,53.4095,-6.99,90,100,4.63,RU,1699863491
553,ust-nera,64.5667,143.2,-27.18,99,99,1.14,RU,1699863492
554,tabou,4.423,-7.3528,26.88,81,16,2.39,CI,1699863492
555,amga,60.8953,131.9608,-19.86,100,100,1.48,RU,1699863493
556,rio grande,-32.035,-52.0986,17.19,94,100,5.12,BR,1699863493
557,morehead city,34.7229,-76.726,11.66,84,0,6.17,US,1699863490
558,shakawe,-18.3667,21.85,35.72,20,41,1.34,BW,1699863494
559,skrunda,56.6833,22.0167,6.08,82,98,4.26,LV,1699863494
560,ouesso,1.6136,16.0517,26.98,75,90,1.45,CG,1699863494
561,itoman,26.1247,127.6694,21.01,60,75,9.26,JP,1699863495
562,karratha,-20.7377,116.8463,28.9,44,7,9.76,AU,1699863495
563,pariaman,-0.619,100.12,28.03,89,100,3.36,ID,1699863495
564,rurrenabaque,-14.4413,-67.5278,24.69,72,16,0.75,BO,1699863496
565,yulinshi,38.2906,109.7494,4.03,25,6,2.13,CN,1699863497
566,boyolangu,-8.1181,111.8935,29.64,66,54,4.93,ID,1699863497
567,castelnuovo del garda,45.4388,10.7598,7.41,93,0,2.06,IT,1699863498
568,orenburg,51.7727,55.0988,5.03,61,100,6.78,RU,1699863498
